timeframe,dataset_id,bar_id,session_date,start_timestamp,end_timestamp,completion,actual_duration_minutes,open,high,low,close,volume,source_bar_count
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,a0432f20cdd72e801488f9230bdaaf311d35331cc93ac0f0cdadb707f5bae1c3,2024-07-11,2024-07-11T14:25:00+00:00,2024-07-11T14:30:00+00:00,completed,5,509.11,509.16,509.08,509.13,1911,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,e5fb71846b63dcfbd9d1983b59327c925b66bc8efcf1b43f5dcd1eca2d617666,2024-07-11,2024-07-11T14:30:00+00:00,2024-07-11T14:35:00+00:00,completed,5,509.12,509.17,509.09,509.14,1912,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,1d63ef7373f69d1afc75f935fe3a40bd8a83d27441006487925b327e692da42b,2024-07-11,2024-07-11T14:35:00+00:00,2024-07-11T14:40:00+00:00,completed,5,509.13,509.18,509.1,509.15,1913,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,98ba4b541f219ec4ca213d27f6e0285a3553b722ceaf9d11cf1ebd53e9d69be7,2024-07-11,2024-07-11T14:40:00+00:00,2024-07-11T14:45:00+00:00,completed,5,509.14,509.19,509.11,509.16,1914,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,3f995f00b138ebfaf9293cea09d47bbaa0a68438dff0b7d27138d1c1b5e16940,2024-07-11,2024-07-11T14:45:00+00:00,2024-07-11T14:50:00+00:00,completed,5,509.15,509.2,509.12,509.17,1915,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,fd1f9dbc4312562c5ab56e4434420f8e608c390df418ff0af3342f79a954703c,2024-07-11,2024-07-11T14:50:00+00:00,2024-07-11T14:55:00+00:00,completed,5,509.16,509.21,509.13,509.18,1916,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,43fcae1e46e97debe8d74c713d6d345c5e6d71bcc359499b33b08a1bdb6a42ab,2024-07-11,2024-07-11T14:55:00+00:00,2024-07-11T15:00:00+00:00,completed,5,509.17,509.22,509.14,509.19,1917,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,5c11bf2ae1543ba662185cf06717362b855917a6072e430de248658760c5f249,2024-07-11,2024-07-11T15:00:00+00:00,2024-07-11T15:05:00+00:00,completed,5,509.18,509.23,509.15,509.2,1918,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,d0ddd6a515c470ceb848f69e59334eb788c2feb404cd155d983fe481b4892462,2024-07-11,2024-07-11T15:05:00+00:00,2024-07-11T15:10:00+00:00,completed,5,509.19,509.24,509.16,509.21,1919,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,7d96c23350489a399f7cebc8004a5c25bfbe75559d578f8ad4c48b3ee5e8969d,2024-07-11,2024-07-11T15:10:00+00:00,2024-07-11T15:15:00+00:00,completed,5,509.2,509.25,509.17,509.22,1920,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,6726d057bb1636c1b0cb5b3a1c5f0f9ce2cc374dbcdbda073adc07a5dad1314d,2024-07-11,2024-07-11T15:15:00+00:00,2024-07-11T15:20:00+00:00,completed,5,509.21,509.26,509.18,509.23,1921,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,f4fd360cbea8b4098b5292c695ecdacafa462aac26dcb6eaacc98e48e2027c86,2024-07-11,2024-07-11T15:20:00+00:00,2024-07-11T15:25:00+00:00,completed,5,509.22,509.27,509.19,509.24,1922,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,e689b7aeab152bb0e58a686cad07be271f66369c50b76cc85ef3f030177ad70f,2024-07-11,2024-07-11T15:25:00+00:00,2024-07-11T15:30:00+00:00,completed,5,509.23,509.28,509.2,509.25,1923,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,de5a04e8de865a793c313bfd6be9fa273850f2f66612d1ba9cfb04e0426f261c,2024-07-11,2024-07-11T15:30:00+00:00,2024-07-11T15:35:00+00:00,completed,5,509.24,509.29,509.21,509.26,1924,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,a66910d81e2459fa7806b63bcabdcdcc34c229a530eaea0833dcf58e7729a5f9,2024-07-11,2024-07-11T15:35:00+00:00,2024-07-11T15:40:00+00:00,completed,5,509.25,509.3,509.22,509.27,1925,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,b896dc909342c7c30049c38d79116bbee7555d027c8b3f3b2dbcc5188ce23690,2024-07-11,2024-07-11T15:40:00+00:00,2024-07-11T15:45:00+00:00,completed,5,509.26,509.31,509.23,509.28,1926,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,368d87a3ff13eb712a6a05f5b31f6166b4cb38342d32e45f4e3563bae12a06de,2024-07-11,2024-07-11T15:45:00+00:00,2024-07-11T15:50:00+00:00,completed,5,509.27,509.32,509.24,509.29,1927,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,dfc865cd5d5c5a0e0a55a8908e9c3bd5d92ccf2754d5e0f09f78176f99e84493,2024-07-11,2024-07-11T15:50:00+00:00,2024-07-11T15:55:00+00:00,completed,5,509.28,509.33,509.25,509.3,1928,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,233f1f63f6f50fa74f9e7342d444c9db4da1d8807dfd5da499798a5c73ebd57e,2024-07-11,2024-07-11T15:55:00+00:00,2024-07-11T16:00:00+00:00,completed,5,509.29,509.34,509.26,509.31,1929,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,e01e9da828a006c46ac591a5e8fb014e41de2df52319c040f9e02b44860c488d,2024-07-11,2024-07-11T16:00:00+00:00,2024-07-11T16:05:00+00:00,completed,5,509.3,509.35,509.27,509.32,1930,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,204369c226dcffea3cae6bf5bae5d802d563881bcad1a09a3adf7eff13a2d3c7,2024-07-11,2024-07-11T16:05:00+00:00,2024-07-11T16:10:00+00:00,completed,5,509.31,509.36,509.28,509.33,1931,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,4640f41b4398652f64e23207f36393b9e9541968acb85e5bfd3a164587fd49ba,2024-07-11,2024-07-11T16:10:00+00:00,2024-07-11T16:15:00+00:00,completed,5,509.32,509.37,509.29,509.34,1932,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,aa8de22ada606da6161cea9f225ba72a45a90b665205df7a6a420d4c3ba8c3ad,2024-07-11,2024-07-11T16:15:00+00:00,2024-07-11T16:20:00+00:00,completed,5,509.33,509.38,509.3,509.35,1933,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,338501a7126cc65f95d0d1702e4de6701ae4070616fadb74adf39d678cc6b259,2024-07-11,2024-07-11T16:20:00+00:00,2024-07-11T16:25:00+00:00,completed,5,509.34,509.39,509.31,509.36,1934,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,20e33517be1d0cf7c95d419f7301a55f3572857b10975a7e44bbc4037922bff3,2024-07-11,2024-07-11T16:25:00+00:00,2024-07-11T16:30:00+00:00,completed,5,509.35,509.4,509.32,509.37,1935,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,fe7f4ff61322dfca111bb264cdc42d71998bb0c0d85c69d77fdd1b76d3fb9122,2024-07-11,2024-07-11T16:30:00+00:00,2024-07-11T16:35:00+00:00,completed,5,509.36,509.41,509.33,509.38,1936,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,6c4e31588b88ffcb566622c030e68bb07e4172892771a2a247129ec75782ef51,2024-07-11,2024-07-11T16:35:00+00:00,2024-07-11T16:40:00+00:00,completed,5,509.37,509.42,509.34,509.39,1937,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,4e78aaf6c6173836160b704fc6c529d45b433f598d28e5abf369cd07dacec3a3,2024-07-11,2024-07-11T16:40:00+00:00,2024-07-11T16:45:00+00:00,completed,5,509.38,509.43,509.35,509.4,1938,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,4fd30ad84d0cbb1bafc70cf03f1a98447db485eaedc5feaa2df6730435bd0768,2024-07-11,2024-07-11T16:45:00+00:00,2024-07-11T16:50:00+00:00,completed,5,509.39,509.44,509.36,509.41,1939,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,0c66e444f98bde3a5f0b38ce408a43cab29aabc4aef0cb1eb128253e179f8ed4,2024-07-11,2024-07-11T16:50:00+00:00,2024-07-11T16:55:00+00:00,completed,5,509.4,509.45,509.37,509.42,1940,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,3eba708403dd8d146b2fc46b80a526b9cf4d14734be5b01d0948d9c7da05a988,2024-07-11,2024-07-11T16:55:00+00:00,2024-07-11T17:00:00+00:00,completed,5,509.41,509.46,509.38,509.43,1941,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,019ba67f64f1faecfbba58e1bd395cc4d31c0269aa8d73c4cfaba03cf123689f,2024-07-11,2024-07-11T17:00:00+00:00,2024-07-11T17:05:00+00:00,completed,5,509.42,509.47,509.39,509.44,1942,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,6fea98df69076869307f69ddbf769d0981cfd335b2710f6dcd7964fc0e728865,2024-07-11,2024-07-11T17:05:00+00:00,2024-07-11T17:10:00+00:00,completed,5,509.43,509.48,509.4,509.45,1943,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,d53bff62cc73c7f776a229dbfe93fd65af2023f3c55bb13f3a5cadb1295ce934,2024-07-11,2024-07-11T17:10:00+00:00,2024-07-11T17:15:00+00:00,completed,5,509.44,509.49,509.41,509.46,1944,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,51af22cbba62d905941626c77f74782b12c4397f162687a4e75c610ce624e46b,2024-07-11,2024-07-11T17:15:00+00:00,2024-07-11T17:20:00+00:00,completed,5,509.45,509.5,509.42,509.47,1945,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,c57c3f8cbbac35e56f0ac9036bd3f6d65c67c49b8e922e97418d4a595107cef3,2024-07-11,2024-07-11T17:20:00+00:00,2024-07-11T17:25:00+00:00,completed,5,509.46,509.51,509.43,509.48,1946,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,cbb994feca22ea8b990fed1ffbf19e3f02ff0980571c29dadba298370c681b2c,2024-07-11,2024-07-11T17:25:00+00:00,2024-07-11T17:30:00+00:00,completed,5,509.47,509.52,509.44,509.49,1947,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,c2fa042bb96230c7a260693e919e7b8ee9d592e9fa05683ca116483348dbacb6,2024-07-11,2024-07-11T17:30:00+00:00,2024-07-11T17:35:00+00:00,completed,5,509.48,509.53,509.45,509.5,1948,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,90fd17bf60d3db0dcd98f6d02fd38b78c5d2cde2b5d15229bb3ac43f46b916dc,2024-07-11,2024-07-11T17:35:00+00:00,2024-07-11T17:40:00+00:00,completed,5,509.49,509.54,509.46,509.51,1949,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,af2ec3bf5f4d774ea0354559157293acf1ea236400d3b402cf43cf0793309a9e,2024-07-11,2024-07-11T17:40:00+00:00,2024-07-11T17:45:00+00:00,completed,5,509.5,509.55,509.47,509.52,1950,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,7e6549dbec9735e17448061034b4eb8ca7ebf835d397e6814d306197c5a76cbd,2024-07-11,2024-07-11T17:45:00+00:00,2024-07-11T17:50:00+00:00,completed,5,509.51,509.56,509.48,509.53,1951,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,7ecfa6a37f484de77100645d944b6838d070b7ba7851faeec00248391835cd9f,2024-07-11,2024-07-11T17:50:00+00:00,2024-07-11T17:55:00+00:00,completed,5,509.52,509.57,509.49,509.54,1952,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,ebf0acce0c37067ce66f6e6a91a65b0f1ec44597ce5fd86d7f296455fdf50777,2024-07-11,2024-07-11T17:55:00+00:00,2024-07-11T18:00:00+00:00,completed,5,509.53,509.58,509.5,509.55,1953,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,06caa26c0a9f23da39e0351e5976c4948009ec45b1cf073c9adaab1bc7cecc62,2024-07-11,2024-07-11T18:00:00+00:00,2024-07-11T18:05:00+00:00,completed,5,509.54,509.59,509.51,509.56,1954,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,7df51cf777728ddbf4e46fa85dbc3bd58ace74afdd30a77720b6258f7b44f9d1,2024-07-11,2024-07-11T18:05:00+00:00,2024-07-11T18:10:00+00:00,completed,5,509.55,509.6,509.52,509.57,1955,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,2762c950a82dcce5963f3e14592d2a60484efda404965e226a44071a64b5e628,2024-07-11,2024-07-11T18:10:00+00:00,2024-07-11T18:15:00+00:00,completed,5,509.56,509.61,509.53,509.58,1956,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,2fcbfd22e360fd2d40895e66d2ccad36845a6e474a01df56c5cf6ba11d457c8d,2024-07-11,2024-07-11T18:15:00+00:00,2024-07-11T18:20:00+00:00,completed,5,509.57,509.62,509.54,509.59,1957,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,eaa1cc028c2f12eb34da521ea89c0f6a370ba6579c873b31e2d73b35906dea53,2024-07-11,2024-07-11T18:20:00+00:00,2024-07-11T18:25:00+00:00,completed,5,509.58,509.63,509.55,509.6,1958,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,dfdc5e2c0ed103b4dcfce6ad166445c985e8b7e488955506677c0e8bece776de,2024-07-11,2024-07-11T18:25:00+00:00,2024-07-11T18:30:00+00:00,completed,5,509.59,509.64,509.56,509.61,1959,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,2fa691ccea0803ddcde628850f8e4e1664985e83c106e58d105c140e8a18cc9b,2024-07-11,2024-07-11T18:30:00+00:00,2024-07-11T18:35:00+00:00,completed,5,509.6,509.65,509.57,509.62,1960,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,b718d9e24af8662f553b1634ff23f4f133c992c7ca501792f2e8d88b309dc160,2024-07-11,2024-07-11T18:35:00+00:00,2024-07-11T18:40:00+00:00,completed,5,509.61,509.66,509.58,509.63,1961,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,3255ed406ba9f738222e8ca57f7aef63fc719413a7f9fcca08601787fc33272e,2024-07-11,2024-07-11T18:40:00+00:00,2024-07-11T18:45:00+00:00,completed,5,509.62,509.67,509.59,509.64,1962,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,c5c426bdf2537b50ef66dc4635eb6433f66fc80e61f43e50fbc31eece64e63fc,2024-07-11,2024-07-11T18:45:00+00:00,2024-07-11T18:50:00+00:00,completed,5,509.63,509.68,509.6,509.65,1963,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,5f889a8879c4cd6da3a31e2cfd077cbc0344c21f87d8251bf62c0314a0a3a84f,2024-07-11,2024-07-11T18:50:00+00:00,2024-07-11T18:55:00+00:00,completed,5,509.64,509.69,509.61,509.66,1964,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,e5a75b968750e002f95a3bd3cce7b6aff745c9eb9c5896a700ac47ea50aff286,2024-07-11,2024-07-11T18:55:00+00:00,2024-07-11T19:00:00+00:00,completed,5,509.65,509.7,509.62,509.67,1965,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,eed3c0b8d0e527344f53dc7ea05ac619373fb7a8591b20bf616f27828c333ef4,2024-07-11,2024-07-11T19:00:00+00:00,2024-07-11T19:05:00+00:00,completed,5,509.66,509.71,509.63,509.68,1966,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,a6f53cab7148caa280c34b58d52d9f23008bb2fd42091a5f7bca366bf96528bf,2024-07-11,2024-07-11T19:05:00+00:00,2024-07-11T19:10:00+00:00,completed,5,509.67,509.72,509.64,509.69,1967,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,72ab98860dfb74b3229ff385fb26c27282e94fa11e9c4652c8c96b181174e612,2024-07-11,2024-07-11T19:10:00+00:00,2024-07-11T19:15:00+00:00,completed,5,509.68,509.73,509.65,509.7,1968,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,95dbf4f788d866ad62ae049cacf190aecc97fd05593ce3e1478be5d6f046c1fe,2024-07-11,2024-07-11T19:15:00+00:00,2024-07-11T19:20:00+00:00,completed,5,509.69,509.74,509.66,509.71,1969,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,c34b38eaea7ac41b07ee17eed8eca2e7061a73112b242abd01d974de7fabe0e4,2024-07-11,2024-07-11T19:20:00+00:00,2024-07-11T19:25:00+00:00,completed,5,509.7,509.75,509.67,509.72,1970,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,936800da3f5511dacd7c929a2ffa23ad11df18b4cdd226133bdbe19f940c2a80,2024-07-11,2024-07-11T19:25:00+00:00,2024-07-11T19:30:00+00:00,completed,5,509.71,509.76,509.68,509.73,1971,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,c258b875011806b34a8c0109f990166877fc18fed708892981ec1d160ee0bbea,2024-07-11,2024-07-11T19:30:00+00:00,2024-07-11T19:35:00+00:00,completed,5,509.72,509.77,509.69,509.74,1972,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,a809e67a8062e86cf9a273aa75324004768ed7d0bdfca4662aa90fc84359a57d,2024-07-11,2024-07-11T19:35:00+00:00,2024-07-11T19:40:00+00:00,completed,5,509.73,509.78,509.7,509.75,1973,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,3f2f13ea2482a7bed7ed598ee64caa52168938f862376f33bb29fd9de2dc58e3,2024-07-11,2024-07-11T19:40:00+00:00,2024-07-11T19:45:00+00:00,completed,5,509.74,509.79,509.71,509.76,1974,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,4db817acbe76d4c29f8e381643ae4d4f2cc7bf0c761e0bd0eb91a90b873589e9,2024-07-11,2024-07-11T19:45:00+00:00,2024-07-11T19:50:00+00:00,completed,5,509.75,509.8,509.72,509.77,1975,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,50d1e45f9a123272ec9dd3bc6776a8fe372515f549246d4be53950d7518287f6,2024-07-11,2024-07-11T19:50:00+00:00,2024-07-11T19:55:00+00:00,completed,5,509.76,509.81,509.73,509.78,1976,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,50a78a57f1761e4eb7db6c44f3876ed291dc4ec13a827444d3c4bc96211d2703,2024-07-11,2024-07-11T19:55:00+00:00,2024-07-11T20:00:00+00:00,completed,5,509.77,509.82,509.74,509.79,1977,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,c4f9284d60e40459ead0268b534fa405083e536cbccb761cfc834a7df66861c6,2024-07-12,2024-07-12T13:30:00+00:00,2024-07-12T13:35:00+00:00,completed,5,509.78,509.83,509.75,509.8,1978,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,faba7065039ad97104817c97fff7be771ada4ca3a6527efb47603fb3b1bae6b9,2024-07-12,2024-07-12T13:35:00+00:00,2024-07-12T13:40:00+00:00,completed,5,509.79,509.84,509.76,509.81,1979,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,db829e0bab0ca215caa005bab00cb74f830cee991ce48fa63ae25052437adefa,2024-07-12,2024-07-12T13:40:00+00:00,2024-07-12T13:45:00+00:00,completed,5,509.8,509.85,509.77,509.82,1980,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,934870dc00eae2eaaf7b8f490f0bd98450db349e63cd2051cc0f1aa46220e8c0,2024-07-12,2024-07-12T13:45:00+00:00,2024-07-12T13:50:00+00:00,completed,5,509.81,509.86,509.78,509.83,1981,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,a548eccbd55b718c535c6e21e7ec8cef7a1e936cac2f672ebfb2f1d8e364c53c,2024-07-12,2024-07-12T13:50:00+00:00,2024-07-12T13:55:00+00:00,completed,5,509.82,509.87,509.79,509.84,1982,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,f8172edbd5f84489a568f016b81098bfc0c3993b1b305e005400d394009abec6,2024-07-12,2024-07-12T13:55:00+00:00,2024-07-12T14:00:00+00:00,completed,5,509.83,509.88,509.8,509.85,1983,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,69499b38b6abd50fc982fcb12437b13d942a5eec04809f98f859f7d700eba959,2024-07-12,2024-07-12T14:00:00+00:00,2024-07-12T14:05:00+00:00,completed,5,509.84,509.89,509.81,509.86,1984,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,b760beee2632afb846b2c0a291c1d87826a9329a57befb6ba95bf722ac9c8aaa,2024-07-12,2024-07-12T14:05:00+00:00,2024-07-12T14:10:00+00:00,completed,5,509.85,509.9,509.82,509.87,1985,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,2e6d18d9c7fb856822d9593db564ed76ef447ee2196f449bc181cb6886d713de,2024-07-12,2024-07-12T14:10:00+00:00,2024-07-12T14:15:00+00:00,completed,5,509.86,509.91,509.83,509.88,1986,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,c94805e905b00a0d3d2187c7bece4e512c0c1e18a71acb7013e25bba83487274,2024-07-12,2024-07-12T14:15:00+00:00,2024-07-12T14:20:00+00:00,completed,5,509.87,509.92,509.84,509.89,1987,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,471d8e3201be22718a36a54808baa5260a7c1dc3bbaacbd1951c7a99ed8705da,2024-07-12,2024-07-12T14:20:00+00:00,2024-07-12T14:25:00+00:00,completed,5,509.88,509.93,509.85,509.9,1988,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,2c247df4784b9e2e21092f7aad31aed10313dae63ecb4eaa58e3aa3443d5ea35,2024-07-12,2024-07-12T14:25:00+00:00,2024-07-12T14:30:00+00:00,completed,5,509.89,509.94,509.86,509.91,1989,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,18cb1f25e85eecdcc1248118fc0cfc936e06a26ed5f8e878e56ad35ad6b38e88,2024-07-12,2024-07-12T14:30:00+00:00,2024-07-12T14:35:00+00:00,completed,5,509.9,509.95,509.87,509.92,1990,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,49be8f832b0dadf23c548ac0206c2de9d9ede3c62db94cd364cc3e4e3ae6b34b,2024-07-12,2024-07-12T14:35:00+00:00,2024-07-12T14:40:00+00:00,completed,5,509.91,509.96,509.88,509.93,1991,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,e2ba1d4b859118a952402ec88eeea66dd5ce8224b0fdc18c8d94fc59232102bd,2024-07-12,2024-07-12T14:40:00+00:00,2024-07-12T14:45:00+00:00,completed,5,509.92,509.97,509.89,509.94,1992,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,39d0cd33ecb9e2e9df91e4b685d0d511de7b0a348024b56dd3b4a88e3e6f56b3,2024-07-12,2024-07-12T14:45:00+00:00,2024-07-12T14:50:00+00:00,completed,5,509.93,509.98,509.9,509.95,1993,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,f146739ee7a5f01f9367b440a982cffd49514656c7403a5817677fec9638f3ec,2024-07-12,2024-07-12T14:50:00+00:00,2024-07-12T14:55:00+00:00,completed,5,509.94,509.99,509.91,509.96,1994,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,f68843b0a722910340ca2277f18760a722d2180a48694f588bd14291fbac0231,2024-07-12,2024-07-12T14:55:00+00:00,2024-07-12T15:00:00+00:00,completed,5,509.95,510,509.92,509.97,1995,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,ef200d3b26b64e57a547a00305fa2358ae6f78deafe7b4e17e9b4646a86021b2,2024-07-12,2024-07-12T15:00:00+00:00,2024-07-12T15:05:00+00:00,completed,5,509.96,510.01,509.93,509.98,1996,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,ec0357dc7b2286c8abbdb8b8966f5376ace940a0d58c745c89b770e67eb471f8,2024-07-12,2024-07-12T15:05:00+00:00,2024-07-12T15:10:00+00:00,completed,5,509.97,510.02,509.94,509.99,1997,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,b7275b4e06c0306d01d9077a17d3eb50a884ec6c4f01cbc3c48aed25ee9ca658,2024-07-12,2024-07-12T15:10:00+00:00,2024-07-12T15:15:00+00:00,completed,5,509.98,510.03,509.95,510,1998,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,7ea4ba7cb4ab8366cba1427ea9278eab44a2ae623c38a88844249d10ee9f0adb,2024-07-12,2024-07-12T15:15:00+00:00,2024-07-12T15:20:00+00:00,completed,5,509.99,510.04,509.96,510.01,1999,1
